cause_id.level3,cause_name,icd10,icd10_name
441,Colon and rectum cancer,D127,Benign neoplasm of rectosigmoid junction
441,Colon and rectum cancer,D128,Benign neoplasm of rectum
441,Colon and rectum cancer,D125,Benign neoplasm of sigmoid colon
441,Colon and rectum cancer,D123,Benign neoplasm of transverse colon
441,Colon and rectum cancer,D013,Carcinoma in situ of anus and anal canal
441,Colon and rectum cancer,D010,Carcinoma in situ of colon
441,Colon and rectum cancer,D011,Carcinoma in situ of rectosigmoid junction
441,Colon and rectum cancer,D012,Carcinoma in situ of rectum
441,Colon and rectum cancer,C211,Malignant neoplasm of anal canal
441,Colon and rectum cancer,C210,"Malignant neoplasm of anus, unspecified"
441,Colon and rectum cancer,C181,Malignant neoplasm of appendix
441,Colon and rectum cancer,C182,Malignant neoplasm of ascending colon
441,Colon and rectum cancer,C180,Malignant neoplasm of cecum
441,Colon and rectum cancer,C212,Malignant neoplasm of cloacogenic zone
441,Colon and rectum cancer,C189,"Malignant neoplasm of colon, unspecified"
441,Colon and rectum cancer,C186,Malignant neoplasm of descending colon
441,Colon and rectum cancer,C183,Malignant neoplasm of hepatic flexure
441,Colon and rectum cancer,C188,Malignant neoplasm of overlapping sites of colon
441,Colon and rectum cancer,C187,Malignant neoplasm of sigmoid colon
441,Colon and rectum cancer,C185,Malignant neoplasm of splenic flexure
441,Colon and rectum cancer,C184,Malignant neoplasm of transverse colon
441,Colon and rectum cancer,C218,"Malig neoplasm of ovrlp sites of rectum, anus and anal canal"
441,Colon and rectum cancer,D373,Neoplasm of uncertain behavior of appendix
441,Colon and rectum cancer,D374,Neoplasm of uncertain behavior of colon
441,Colon and rectum cancer,D375,Neoplasm of uncertain behavior of rectum
444,Lip and oral cavity cancer,D102,Benign neoplasm of floor of mouth
444,Lip and oral cavity cancer,D100,Benign neoplasm of lip
444,Lip and oral cavity cancer,D119,"Benign neoplasm of major salivary gland, unspecified"
444,Lip and oral cavity cancer,D117,Benign neoplasm of other major salivary glands
444,Lip and oral cavity cancer,D105,Benign neoplasm of other parts of oropharynx
444,Lip and oral cavity cancer,D110,Benign neoplasm of parotid gland
444,Lip and oral cavity cancer,D101,Benign neoplasm of tongue
444,Lip and oral cavity cancer,D104,Benign neoplasm of tonsil
444,Lip and oral cavity cancer,C040,Malignant neoplasm of anterior floor of mouth
444,Lip and oral cavity cancer,C021,Malignant neoplasm of border of tongue
444,Lip and oral cavity cancer,C060,Malignant neoplasm of cheek mucosa
444,Lip and oral cavity cancer,C006,"Malignant neoplasm of commissure of lip, unspecified"
444,Lip and oral cavity cancer,C020,Malignant neoplasm of dorsal surface of tongue
444,Lip and oral cavity cancer,C002,"Malignant neoplasm of external lip, unspecified"
444,Lip and oral cavity cancer,C001,Malignant neoplasm of external lower lip
444,Lip and oral cavity cancer,C000,Malignant neoplasm of external upper lip
444,Lip and oral cavity cancer,C049,"Malignant neoplasm of floor of mouth, unspecified"
444,Lip and oral cavity cancer,C039,"Malignant neoplasm of gum, unspecified"
444,Lip and oral cavity cancer,C050,Malignant neoplasm of hard palate
444,Lip and oral cavity cancer,C041,Malignant neoplasm of lateral floor of mouth
444,Lip and oral cavity cancer,C024,Malignant neoplasm of lingual tonsil
444,Lip and oral cavity cancer,C009,"Malignant neoplasm of lip, unspecified"
444,Lip and oral cavity cancer,C005,"Malignant neoplasm of lip, unspecified, inner aspect"
444,Lip and oral cavity cancer,C031,Malignant neoplasm of lower gum
444,Lip and oral cavity cancer,C004,"Malignant neoplasm of lower lip, inner aspect"
444,Lip and oral cavity cancer,C089,"Malignant neoplasm of major salivary gland, unspecified"
444,Lip and oral cavity cancer,C069,"Malignant neoplasm of mouth, unspecified"
444,Lip and oral cavity cancer,C048,Malignant neoplasm of overlapping sites of floor of mouth
444,Lip and oral cavity cancer,C008,Malignant neoplasm of overlapping sites of lip
444,Lip and oral cavity cancer,C058,Malignant neoplasm of overlapping sites of palate
444,Lip and oral cavity cancer,C028,Malignant neoplasm of overlapping sites of tongue
444,Lip and oral cavity cancer,C068,Malignant neoplasm of ovrlp sites of and unsp parts of mouth
444,Lip and oral cavity cancer,C059,"Malignant neoplasm of palate, unspecified"
444,Lip and oral cavity cancer,C062,Malignant neoplasm of retromolar area
444,Lip and oral cavity cancer,C051,Malignant neoplasm of soft palate
444,Lip and oral cavity cancer,C081,Malignant neoplasm of sublingual gland
444,Lip and oral cavity cancer,C080,Malignant neoplasm of submandibular gland
444,Lip and oral cavity cancer,C029,"Malignant neoplasm of tongue, unspecified"
444,Lip and oral cavity cancer,C030,Malignant neoplasm of upper gum
444,Lip and oral cavity cancer,C003,"Malignant neoplasm of upper lip, inner aspect"
444,Lip and oral cavity cancer,C052,Malignant neoplasm of uvula
444,Lip and oral cavity cancer,C022,Malignant neoplasm of ventral surface of tongue
444,Lip and oral cavity cancer,C061,Malignant neoplasm of vestibule of mouth
444,Lip and oral cavity cancer,C023,"Malig neoplasm of anterior two-thirds of tongue, part unsp"
444,Lip and oral cavity cancer,D103,Other and unspecified parts of mouth
447,Nasopharynx cancer,D106,Benign neoplasm of nasopharynx
447,Nasopharynx cancer,C113,Malignant neoplasm of anterior wall of nasopharynx
447,Nasopharynx cancer,C112,Malignant neoplasm of lateral wall of nasopharynx
447,Nasopharynx cancer,C119,"Malignant neoplasm of nasopharynx, unspecified"
447,Nasopharynx cancer,C118,Malignant neoplasm of overlapping sites of nasopharynx
447,Nasopharynx cancer,C111,Malignant neoplasm of posterior wall of nasopharynx
447,Nasopharynx cancer,C110,Malignant neoplasm of superior wall of nasopharynx
450,Other pharynx cancer,D107,Benign neoplasm of hypopharynx
450,Other pharynx cancer,C101,Malignant neoplasm of anterior surface of epiglottis
450,Other pharynx cancer,C104,Malignant neoplasm of branchial cleft
450,Other pharynx cancer,C139,"Malignant neoplasm of hypopharynx, unspecified"
450,Other pharynx cancer,C102,Malignant neoplasm of lateral wall of oropharynx
450,Other pharynx cancer,C109,"Malignant neoplasm of oropharynx, unspecified"
450,Other pharynx cancer,C138,Malignant neoplasm of overlapping sites of hypopharynx
450,Other pharynx cancer,C108,Malignant neoplasm of overlapping sites of oropharynx
450,Other pharynx cancer,C098,Malignant neoplasm of overlapping sites of tonsil
450,Other pharynx cancer,C130,Malignant neoplasm of postcricoid region
450,Other pharynx cancer,C132,Malignant neoplasm of posterior wall of hypopharynx
450,Other pharynx cancer,C103,Malignant neoplasm of posterior wall of oropharynx
450,Other pharynx cancer,C090,Malignant neoplasm of tonsillar fossa
450,Other pharynx cancer,C099,"Malignant neoplasm of tonsil, unspecified"
450,Other pharynx cancer,C100,Malignant neoplasm of vallecula
450,Other pharynx cancer,C131,"Malig neoplasm of aryepiglottic fold, hypopharyngeal aspect"
450,Other pharynx cancer,C091,Malig neoplasm of tonsillar pillar (anterior) (posterior)
453,Gallbladder and biliary tract cancer,D135,Benign neoplasm of extrahepatic bile ducts
453,Gallbladder and biliary tract cancer,C241,Malignant neoplasm of ampulla of Vater
453,Gallbladder and biliary tract cancer,C249,"Malignant neoplasm of biliary tract, unspecified"
453,Gallbladder and biliary tract cancer,C240,Malignant neoplasm of extrahepatic bile duct
453,Gallbladder and biliary tract cancer,C248,Malignant neoplasm of overlapping sites of biliary tract
456,Pancreatic cancer,D137,Benign neoplasm of endocrine pancreas
456,Pancreatic cancer,D136,Benign neoplasm of pancreas
456,Pancreatic cancer,C251,Malignant neoplasm of body of pancreas
456,Pancreatic cancer,C254,Malignant neoplasm of endocrine pancreas
456,Pancreatic cancer,C250,Malignant neoplasm of head of pancreas
456,Pancreatic cancer,C257,Malignant neoplasm of other parts of pancreas
456,Pancreatic cancer,C258,Malignant neoplasm of overlapping sites of pancreas
456,Pancreatic cancer,C259,"Malignant neoplasm of pancreas, unspecified"
456,Pancreatic cancer,C253,Malignant neoplasm of pancreatic duct
456,Pancreatic cancer,C252,Malignant neoplasm of tail of pancreas
459,Malignant skin melanoma,C432,Malignant melanoma of ear and external auricular canal
459,Malignant skin melanoma,C431,"Malignant melanoma of eyelid, including canthus"
459,Malignant skin melanoma,C430,Malignant melanoma of lip
459,Malignant skin melanoma,C437,"Malignant melanoma of lower limb, including hip"
459,Malignant skin melanoma,C433,Malignant melanoma of other and unspecified parts of face
459,Malignant skin melanoma,C438,Malignant melanoma of overlapping sites of skin
459,Malignant skin melanoma,C434,Malignant melanoma of scalp and neck
459,Malignant skin melanoma,C439,"Malignant melanoma of skin, unspecified"
459,Malignant skin melanoma,C435,Malignant melanoma of trunk
459,Malignant skin melanoma,C436,"Malignant melanoma of upper limb, including shoulder"
459,Malignant skin melanoma,D222,Melanocytic nevi of ear and external auricular canal
459,Malignant skin melanoma,D221,"Melanocytic nevi of eyelid, including canthus"
459,Malignant skin melanoma,D220,Melanocytic nevi of lip
459,Malignant skin melanoma,D227,"Melanocytic nevi of lower limb, including hip"
459,Malignant skin melanoma,D223,Melanocytic nevi of other and unspecified parts of face
459,Malignant skin melanoma,D224,Melanocytic nevi of scalp and neck
459,Malignant skin melanoma,D225,Melanocytic nevi of trunk
459,Malignant skin melanoma,D226,"Melanocytic nevi of upper limb, including shoulder"
459,Malignant skin melanoma,D229,"Melanocytic nevi, unspecified"
459,Malignant skin melanoma,D032,Melanoma in situ of ear and external auricular canal
459,Malignant skin melanoma,D031,"Melanoma in situ of eyelid, including canthus"
459,Malignant skin melanoma,D030,Melanoma in situ of lip
459,Malignant skin melanoma,D037,"Melanoma in situ of lower limb, including hip"
459,Malignant skin melanoma,D033,Melanoma in situ of other and unspecified parts of face
459,Malignant skin melanoma,D038,Melanoma in situ of other sites
459,Malignant skin melanoma,D034,Melanoma in situ of scalp and neck
459,Malignant skin melanoma,D035,Melanoma in situ of trunk
459,Malignant skin melanoma,D036,"Melanoma in situ of upper limb, including shoulder"
459,Malignant skin melanoma,D039,"Melanoma in situ, unspecified"
459,Malignant skin melanoma,D485,Neoplasm of uncertain behavior of skin
459,Malignant skin melanoma,D233,Oth benign neoplasm of skin of other and unsp parts of face
459,Malignant skin melanoma,D232,Oth benign neoplasm skin/ ear and external auricular canal
459,Malignant skin melanoma,D236,"Oth benign neoplasm skin/ upper limb, including shoulder"
459,Malignant skin melanoma,D231,"Other benign neoplasm of skin of eyelid, including canthus"
459,Malignant skin melanoma,D230,Other benign neoplasm of skin of lip
459,Malignant skin melanoma,D237,"Other benign neoplasm of skin of lower limb, including hip"
459,Malignant skin melanoma,D234,Other benign neoplasm of skin of scalp and neck
459,Malignant skin melanoma,D235,Other benign neoplasm of skin of trunk
459,Malignant skin melanoma,D239,"Other benign neoplasm of skin, unspecified"
462,Non-melanoma skin cancer,D042,Ca in situ skin of ear and external auricular canal
462,Non-melanoma skin cancer,D041,"Carcinoma in situ of skin of eyelid, including canthus"
462,Non-melanoma skin cancer,D040,Carcinoma in situ of skin of lip
462,Non-melanoma skin cancer,D047,"Carcinoma in situ of skin of lower limb, including hip"
462,Non-melanoma skin cancer,D043,Carcinoma in situ of skin of other and unsp parts of face
462,Non-melanoma skin cancer,D048,Carcinoma in situ of skin of other sites
462,Non-melanoma skin cancer,D044,Carcinoma in situ of skin of scalp and neck
462,Non-melanoma skin cancer,D045,Carcinoma in situ of skin of trunk
462,Non-melanoma skin cancer,D046,"Carcinoma in situ of skin of upper limb, including shoulder"
462,Non-melanoma skin cancer,D049,"Carcinoma in situ of skin, unspecified"
462,Non-melanoma skin cancer,D492,"Neoplasm of unsp behavior of bone, soft tissue, and skin"
462,Non-melanoma skin cancer,C448,Oth and unsp malignant neoplasm of overlapping sites of skin
462,Non-melanoma skin cancer,C443,Oth and unsp malignant neoplasm skin/ and unsp parts of face
462,Non-melanoma skin cancer,C441,"Oth and unsp malignant neoplasm skin/ eyelid, inc canthus"
462,Non-melanoma skin cancer,C447,"Oth and unsp malignant neoplasm skin/ lower limb, inc hip"
462,Non-melanoma skin cancer,C442,Oth and unsp malig neoplasm skin/ ear and extrn auric canal
462,Non-melanoma skin cancer,C446,"Oth and unsp malig neoplasm skin/ upper limb, inc shoulder"
462,Non-melanoma skin cancer,C440,Other and unspecified malignant neoplasm of skin of lip
462,Non-melanoma skin cancer,C445,Other and unspecified malignant neoplasm of skin of trunk
462,Non-melanoma skin cancer,C444,Other and unsp malignant neoplasm of skin of scalp and neck
462,Non-melanoma skin cancer,C449,"Other and unsp malignant neoplasm of skin, unspecified"
465,Ovarian cancer,D271,Benign neoplasm of left ovary
465,Ovarian cancer,D270,Benign neoplasm of right ovary
465,Ovarian cancer,D279,Benign neoplasm of unspecified ovary
465,Ovarian cancer,C562,Malignant neoplasm of left ovary
465,Ovarian cancer,C561,Malignant neoplasm of right ovary
465,Ovarian cancer,C569,Malignant neoplasm of unspecified ovary
465,Ovarian cancer,D391,Neoplasm of uncertain behavior of ovary
468,Testicular cancer,D293,Benign neoplasm of epididymis
468,Testicular cancer,D298,Benign neoplasm of other specified male genital organs
468,Testicular cancer,D294,Benign neoplasm of scrotum
468,Testicular cancer,D292,Benign neoplasm of testis
468,Testicular cancer,C621,Malignant neoplasm of descended testis
468,Testicular cancer,C629,"Malignant neoplasm of testis, unsp descended or undescended"
468,Testicular cancer,C620,Malignant neoplasm of undescended testis
468,Testicular cancer,D408,Neoplasm of uncertain behavior of oth male genital organs
468,Testicular cancer,D401,Neoplasm of uncertain behavior of testis
471,Kidney cancer,D300,Benign neoplasm of kidney
471,Kidney cancer,D301,Benign neoplasm of renal pelvis
471,Kidney cancer,C642,"Malignant neoplasm of left kidney, except renal pelvis"
471,Kidney cancer,C652,Malignant neoplasm of left renal pelvis
471,Kidney cancer,C641,"Malignant neoplasm of right kidney, except renal pelvis"
471,Kidney cancer,C651,Malignant neoplasm of right renal pelvis
471,Kidney cancer,C659,Malignant neoplasm of unspecified renal pelvis
471,Kidney cancer,C649,"Malignant neoplasm of unsp kidney, except renal pelvis"
471,Kidney cancer,D410,Neoplasm of uncertain behavior of kidney
471,Kidney cancer,D411,Neoplasm of uncertain behavior of renal pelvis
474,Bladder cancer,D303,Benign neoplasm of bladder
474,Bladder cancer,D090,Carcinoma in situ of bladder
474,Bladder cancer,C673,Malignant neoplasm of anterior wall of bladder
474,Bladder cancer,C675,Malignant neoplasm of bladder neck
474,Bladder cancer,C679,"Malignant neoplasm of bladder, unspecified"
474,Bladder cancer,C671,Malignant neoplasm of dome of bladder
474,Bladder cancer,C672,Malignant neoplasm of lateral wall of bladder
474,Bladder cancer,C678,Malignant neoplasm of overlapping sites of bladder
474,Bladder cancer,C674,Malignant neoplasm of posterior wall of bladder
474,Bladder cancer,C670,Malignant neoplasm of trigone of bladder
474,Bladder cancer,C677,Malignant neoplasm of urachus
474,Bladder cancer,C676,Malignant neoplasm of ureteric orifice
474,Bladder cancer,D414,Neoplasm of uncertain behavior of bladder
474,Bladder cancer,D418,Neoplasm of uncertain behavior of oth urinary organs
474,Bladder cancer,D494,Neoplasm of unspecified behavior of bladder
477,Brain and nervous system cancer,C724,Malignant neoplasm of acoustic nerve
477,Brain and nervous system cancer,C717,Malignant neoplasm of brain stem
477,Brain and nervous system cancer,C719,"Malignant neoplasm of brain, unspecified"
477,Brain and nervous system cancer,C721,Malignant neoplasm of cauda equina
477,Brain and nervous system cancer,C729,"Malignant neoplasm of central nervous system, unspecified"
477,Brain and nervous system cancer,C716,Malignant neoplasm of cerebellum
477,Brain and nervous system cancer,C700,Malignant neoplasm of cerebral meninges
477,Brain and nervous system cancer,C715,Malignant neoplasm of cerebral ventricle
477,Brain and nervous system cancer,C710,"Malignant neoplasm of cerebrum, except lobes and ventricles"
477,Brain and nervous system cancer,C711,Malignant neoplasm of frontal lobe
477,Brain and nervous system cancer,C709,"Malignant neoplasm of meninges, unspecified"
477,Brain and nervous system cancer,C714,Malignant neoplasm of occipital lobe
477,Brain and nervous system cancer,C722,Malignant neoplasm of olfactory nerve
477,Brain and nervous system cancer,C723,Malignant neoplasm of optic nerve
477,Brain and nervous system cancer,C725,Malignant neoplasm of other and unspecified cranial nerves
477,Brain and nervous system cancer,C718,Malignant neoplasm of overlapping sites of brain
477,Brain and nervous system cancer,C713,Malignant neoplasm of parietal lobe
477,Brain and nervous system cancer,C720,Malignant neoplasm of spinal cord
477,Brain and nervous system cancer,C701,Malignant neoplasm of spinal meninges
477,Brain and nervous system cancer,C712,Malignant neoplasm of temporal lobe
480,Thyroid cancer,D098,Carcinoma in situ of other specified sites
480,Thyroid cancer,D093,Carcinoma in situ of thyroid and other endocrine glands
480,Thyroid cancer,D440,Neoplasm of uncertain behavior of thyroid gland
483,Mesothelioma,C457,Mesothelioma of other sites
483,Mesothelioma,C452,Mesothelioma of pericardium
483,Mesothelioma,C451,Mesothelioma of peritoneum
483,Mesothelioma,C450,Mesothelioma of pleura
483,Mesothelioma,C459,"Mesothelioma, unspecified"
484,Hodgkin lymphoma,C819,"Hodgkin lymphoma, unspecified"
484,Hodgkin lymphoma,C813,Lymphocyte depleted classical Hodgkin lymphoma
484,Hodgkin lymphoma,C814,Lymphocyte-rich classical Hodgkin lymphoma
484,Hodgkin lymphoma,C812,Mixed cellularity classical Hodgkin lymphoma
484,Hodgkin lymphoma,C810,Nodular lymphocyte predominant Hodgkin lymphoma
484,Hodgkin lymphoma,C811,Nodular sclerosis classical Hodgkin lymphoma
484,Hodgkin lymphoma,C817,Other classical Hodgkin lymphoma
485,Non-Hodgkin lymphoma,C847,"Anaplastic large cell lymphoma, ALK-negative"
485,Non-Hodgkin lymphoma,C846,"Anaplastic large cell lymphoma, ALK-positive"
485,Non-Hodgkin lymphoma,C865,Angioimmunoblastic T-cell lymphoma
485,Non-Hodgkin lymphoma,C864,Blastic NK-cell lymphoma
485,Non-Hodgkin lymphoma,C837,Burkitt lymphoma
485,Non-Hodgkin lymphoma,C826,Cutaneous follicle center lymphoma
485,Non-Hodgkin lymphoma,C825,Diffuse follicle center lymphoma
485,Non-Hodgkin lymphoma,C833,Diffuse large B-cell lymphoma
485,Non-Hodgkin lymphoma,C862,Enteropathy-type (intestinal) T-cell lymphoma
485,Non-Hodgkin lymphoma,C860,"Extranodal NK/T-cell lymphoma, nasal type"
485,Non-Hodgkin lymphoma,C820,Follicular lymphoma grade I
485,Non-Hodgkin lymphoma,C821,Follicular lymphoma grade II
485,Non-Hodgkin lymphoma,C823,Follicular lymphoma grade IIIa
485,Non-Hodgkin lymphoma,C824,Follicular lymphoma grade IIIb
485,Non-Hodgkin lymphoma,C822,"Follicular lymphoma grade III, unspecified"
485,Non-Hodgkin lymphoma,C829,"Follicular lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C861,Hepatosplenic T-cell lymphoma
485,Non-Hodgkin lymphoma,C835,Lymphoblastic (diffuse) lymphoma
485,Non-Hodgkin lymphoma,C962,Malignant mast cell tumor
485,Non-Hodgkin lymphoma,C969,"Malig neoplm of lymphoid, hematpoetc and rel tissue, unsp"
485,Non-Hodgkin lymphoma,C831,Mantle cell lymphoma
485,Non-Hodgkin lymphoma,C849,"Mature T/NK-cell lymphomas, unspecified"
485,Non-Hodgkin lymphoma,C852,Mediastinal (thymic) large B-cell lymphoma
485,Non-Hodgkin lymphoma,C960,Multifocal and multisystemic Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C965,Multifocal and unisystemic Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C840,Mycosis fungoides
485,Non-Hodgkin lymphoma,C839,"Non-follicular (diffuse) lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C859,"Non-Hodgkin lymphoma, unspecified"
485,Non-Hodgkin lymphoma,C838,Other non-follicular lymphoma
485,Non-Hodgkin lymphoma,C858,Other specified types of non-Hodgkin lymphoma
485,Non-Hodgkin lymphoma,C828,Other types of follicular lymphoma
485,Non-Hodgkin lymphoma,C844,"Peripheral T-cell lymphoma, not classified"
485,Non-Hodgkin lymphoma,C866,Primary cutaneous CD30-positive T-cell proliferations
485,Non-Hodgkin lymphoma,C964,Sarcoma of dendritic cells (accessory cells)
485,Non-Hodgkin lymphoma,C841,Sezary disease
485,Non-Hodgkin lymphoma,C830,Small cell B-cell lymphoma
485,Non-Hodgkin lymphoma,C863,Subcutaneous panniculitis-like T-cell lymphoma
485,Non-Hodgkin lymphoma,C966,Unifocal Langerhans-cell histiocytosis
485,Non-Hodgkin lymphoma,C851,Unspecified B-cell lymphoma
486,Multiple myeloma,C902,Extramedullary plasmacytoma
486,Multiple myeloma,C884,Extrnod mrgnl zn B-cell lymph of mucosa-assoc lymphoid tiss
486,Multiple myeloma,C882,Heavy chain disease
486,Multiple myeloma,C883,Immunoproliferative small intestinal disease
486,Multiple myeloma,C889,"Malignant immunoproliferative disease, unspecified"
486,Multiple myeloma,C900,Multiple myeloma
486,Multiple myeloma,C888,Other malignant immunoproliferative diseases
486,Multiple myeloma,C901,Plasma cell leukemia
486,Multiple myeloma,C903,Solitary plasmacytoma
486,Multiple myeloma,C880,Waldenstrom macroglobulinemia
487,Leukemia,C940,Acute erythroid leukemia
487,Leukemia,C950,Acute leukemia of unspecified cell type
487,Leukemia,C910,Acute lymphoblastic leukemia [ALL]
487,Leukemia,C942,Acute megakaryoblastic leukemia
487,Leukemia,C930,Acute monoblastic/monocytic leukemia
487,Leukemia,C920,Acute myeloblastic leukemia
487,Leukemia,C926,Acute myeloid leukemia with 11q23-abnormality
487,Leukemia,C925,Acute myelomonocytic leukemia
487,Leukemia,C944,Acute panmyelosis with myelofibrosis
487,Leukemia,C924,Acute promyelocytic leukemia
487,Leukemia,C915,Adult T-cell lymphoma/leukemia (HTLV-1-associated)
487,Leukemia,C922,"Atypical chronic myeloid leukemia, BCR/ABL-negative"
487,Leukemia,C951,Chronic leukemia of unspecified cell type
487,Leukemia,C911,Chronic lymphocytic leukemia of B-cell type
487,Leukemia,C921,"Chronic myeloid leukemia, BCR/ABL-positive"
487,Leukemia,C931,Chronic myelomonocytic leukemia
487,Leukemia,C914,Hairy cell leukemia
487,Leukemia,C933,Juvenile myelomonocytic leukemia
487,Leukemia,C959,"Leukemia, unspecified"
487,Leukemia,C919,"Lymphoid leukemia, unspecified"
487,Leukemia,C943,Mast cell leukemia
487,Leukemia,C939,"Monocytic leukemia, unspecified"
487,Leukemia,C946,"Myelodysplastic disease, not classified"
487,Leukemia,C929,"Myeloid leukemia, unspecified"
487,Leukemia,C923,Myeloid sarcoma
487,Leukemia,C948,Other specified leukemias
487,Leukemia,C913,Prolymphocytic leukemia of B-cell type
487,Leukemia,C916,Prolymphocytic leukemia of T-cell type
488,Other neoplasms,D350,Benign neoplasm of adrenal gland
488,Other neoplasms,D356,Benign neoplasm of aortic body and other paraganglia
488,Other neoplasms,D169,"Benign neoplasm of bone and articular cartilage, unspecified"
488,Other neoplasms,D164,Benign neoplasm of bones of skull and face
488,Other neoplasms,D331,"Benign neoplasm of brain, infratentorial"
488,Other neoplasms,D330,"Benign neoplasm of brain, supratentorial"
488,Other neoplasms,D332,"Benign neoplasm of brain, unspecified"
488,Other neoplasms,D355,Benign neoplasm of carotid body
488,Other neoplasms,D339,"Benign neoplasm of central nervous system, unspecified"
488,Other neoplasms,D320,Benign neoplasm of cerebral meninges
488,Other neoplasms,D313,Benign neoplasm of choroid
488,Other neoplasms,D314,Benign neoplasm of ciliary body
488,Other neoplasms,D310,Benign neoplasm of conjunctiva
488,Other neoplasms,D311,Benign neoplasm of cornea
488,Other neoplasms,D333,Benign neoplasm of cranial nerves
488,Other neoplasms,D353,Benign neoplasm of craniopharyngeal duct
488,Other neoplasms,D132,Benign neoplasm of duodenum
488,Other neoplasms,D359,"Benign neoplasm of endocrine gland, unspecified"
488,Other neoplasms,D151,Benign neoplasm of heart
488,Other neoplasms,D159,"Benign neoplasm of intrathoracic organ, unspecified"
488,Other neoplasms,D315,Benign neoplasm of lacrimal gland and duct
488,Other neoplasms,D162,Benign neoplasm of long bones of lower limb
488,Other neoplasms,D165,Benign neoplasm of lower jaw bone
488,Other neoplasms,D360,Benign neoplasm of lymph nodes
488,Other neoplasms,D152,Benign neoplasm of mediastinum
488,Other neoplasms,D329,"Benign neoplasm of meninges, unspecified"
488,Other neoplasms,D140,"Benign neoplasm of mid ear, nasl cav and accessory sinuses"
488,Other neoplasms,D133,Benign neoplasm of other and unsp parts of small intestine
488,Other neoplasms,D357,Benign neoplasm of other specified endocrine glands
488,Other neoplasms,D287,Benign neoplasm of other specified female genital organs
488,Other neoplasms,D157,Benign neoplasm of other specified intrathoracic organs
488,Other neoplasms,D367,Benign neoplasm of other specified sites
488,Other neoplasms,D308,Benign neoplasm of other specified urinary organs
488,Other neoplasms,D337,Benign neoplasm of oth parts of central nervous system
488,Other neoplasms,D351,Benign neoplasm of parathyroid gland
488,Other neoplasms,D168,"Benign neoplasm of pelvic bones, sacrum and coccyx"
488,Other neoplasms,D290,Benign neoplasm of penis
488,Other neoplasms,D354,Benign neoplasm of pineal gland
488,Other neoplasms,D352,Benign neoplasm of pituitary gland
488,Other neoplasms,D361,Benign neoplasm of prph nerves and autonomic nervous sys
488,Other neoplasms,D312,Benign neoplasm of retina
488,Other neoplasms,D167,"Benign neoplasm of ribs, sternum and clavicle"
488,Other neoplasms,D160,Benign neoplasm of scapula and long bones of upper limb
488,Other neoplasms,D163,Benign neoplasm of short bones of lower limb
488,Other neoplasms,D161,Benign neoplasm of short bones of upper limb
488,Other neoplasms,D334,Benign neoplasm of spinal cord
488,Other neoplasms,D321,Benign neoplasm of spinal meninges
488,Other neoplasms,D150,Benign neoplasm of thymus
488,Other neoplasms,D319,Benign neoplasm of unspecified part of eye
488,Other neoplasms,D316,Benign neoplasm of unspecified site of orbit
488,Other neoplasms,D302,Benign neoplasm of ureter
488,Other neoplasms,D304,Benign neoplasm of urethra
488,Other neoplasms,D281,Benign neoplasm of vagina
488,Other neoplasms,D166,Benign neoplasm of vertebral column
488,Other neoplasms,D280,Benign neoplasm of vulva
488,Other neoplasms,D369,"Benign neoplasm, unspecified site"
488,Other neoplasms,D092,Carcinoma in situ of eye
488,Other neoplasms,D074,Carcinoma in situ of penis
488,Other neoplasms,D473,Essential (hemorrhagic) thrombocythemia
488,Other neoplasms,D470,Histiocytic and mast cell tumors of uncertain behavior
488,Other neoplasms,C319,"Malignant neoplasm of accessory sinus, unspecified"
488,Other neoplasms,C381,Malignant neoplasm of anterior mediastinum
488,Other neoplasms,C755,Malignant neoplasm of aortic body and other paraganglia
488,Other neoplasms,C602,Malignant neoplasm of body of penis
488,Other neoplasms,C419,"Malignant neoplasm of bone and articular cartilage, unsp"
488,Other neoplasms,C410,Malignant neoplasm of bones of skull and face
488,Other neoplasms,C571,Malignant neoplasm of broad ligament
488,Other neoplasms,C754,Malignant neoplasm of carotid body
488,Other neoplasms,C693,Malignant neoplasm of choroid
488,Other neoplasms,C694,Malignant neoplasm of ciliary body
488,Other neoplasms,C512,Malignant neoplasm of clitoris
488,Other neoplasms,C690,Malignant neoplasm of conjunctiva
488,Other neoplasms,C496,"Malignant neoplasm of conn and soft tissue of trunk, unsp"
488,Other neoplasms,C494,Malignant neoplasm of connective and soft tissue of abdomen
488,Other neoplasms,C495,Malignant neoplasm of connective and soft tissue of pelvis
488,Other neoplasms,C493,Malignant neoplasm of connective and soft tissue of thorax
488,Other neoplasms,C499,"Malignant neoplasm of connective and soft tissue, unsp"
488,Other neoplasms,C691,Malignant neoplasm of cornea
488,Other neoplasms,C740,Malignant neoplasm of cortex of adrenal gland
488,Other neoplasms,C752,Malignant neoplasm of craniopharyngeal duct
488,Other neoplasms,C170,Malignant neoplasm of duodenum
488,Other neoplasms,C630,Malignant neoplasm of epididymis
488,Other neoplasms,C311,Malignant neoplasm of ethmoidal sinus
488,Other neoplasms,C570,Malignant neoplasm of fallopian tube
488,Other neoplasms,C312,Malignant neoplasm of frontal sinus
488,Other neoplasms,C601,Malignant neoplasm of glans penis
